,neighborhood_id,neighborhood,num_listings,price_norm,airport,art,artists,bars,beautiful,beer,bike,boardwalk,botanical,cafes,charming,chinese,churches,coffee,community,cute,diverse,family,ferry,food,friendly,galleries,garden,grocery,historic,hospitals,museum,museums,night,nightlife,parks,pier,pizza,quaint,quiet,residential,restaurants,safe,schools,seafood,shopping,shops,stadium,stores,train,views,walkability,zoo,Unique Identifier,AdultCareFacilities,Clinics,CommunityHealthCenters,DiagnosticTreatmentCenters,Hospitals,NursingHomes,SchoolBasedHealthFacilities,Daycares,TotalPop,shape_area,rating_b,FemalePopPercent,PopU18PopPercent,Pop18t24PopPercent,Pop25t44PopPercent,Pop45t64PopPercent,Pop65plPopPercent,HispanicPopPercent,WhiteNonHispPopPercent,BlackNonHispPopPercent,AsianPIPopPercent,OtherRacePopPercent,ForeignBornPopPercent,LimitedEngPopPercent,EduLessThanHSPopPercent,PovertyPopPercent,FoodStampSNAPPopPercent,UnemploymentPopPercent,DisabilityPopPercent,DisabilityVisionPopPercent,DisabilityCognitivePopPercent,DisabilityAmbulatoryPopPercent,DisabilitySelfCarePopPercent,DisabilityIndepLivPopPercent,HealthInsPopPercent,MedicaidEnrollPopPercent,AlcoholRetailersPopPercent,TobaccoRetailersPopPercent,FelonyCrimePopPercent,PropertyCrimePopPercent,ViolentCrimePopPercent,JailIncarcerationPopPercent,AssaultHospPopPercent,AlcoholHospPopPercent,DrugHospPopPercent,PsychHospPopPercent,StrokeHospPopPercent,HIVPopPercent,HepBPopPercent,HepCPopPercent,TBPopPercent,GonorrheaPopPercent,SyphilisPopPercent,PrematureMortalityPopPercent
68,70,Highbridge,33,29.66414141,0.0,0.10526315800000001,0.0,0.10526315800000001,0.10526315800000001,0.0,0.0,0.0,0.052631579000000005,0.0,0.0,0.15789473699999998,0.0,0.052631579000000005,0.052631579000000005,0.0,0.10526315800000001,0.10526315800000001,0.0,0.15789473699999998,0.052631579000000005,0.0,0.0,0.10526315800000001,0.052631579000000005,0.0,0.21052631600000002,0.0,0.21052631600000002,0.052631579000000005,0.21052631600000002,0.0,0.052631579000000005,0.0,0.10526315800000001,0.052631579000000005,0.6315789470000001,0.263157895,0.0,0.052631579000000005,0.15789473699999998,0.15789473699999998,0.684210526,0.31578947399999996,0.42105263200000004,0.0,0.0,0.0,70,0,0,0,3,0,2,2,111,38793,16457634.82,4.905172414,52.7,32.0,11.7,27.8,21.1,7.4,65.0,1.5,32.5,0.4,0.6,37.4,32.3,35.9,43.0,55.7,18.4,16.7,5.2,7.0,9.6,3.5,5.0,85.3,59.4,0.139,0.113,1.96,0.89,0.6,1.08,0.1389,1.9336,2.7285,1.3368,0.4491,0.0613,0.1252,0.1746,0.0043,0.2243,0.0567,0.2679
69,71,Hollis,16,42.16220238,0.0,0.0,0.0,0.083333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.083333333,0.0,0.333333333,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333333,0.0,0.0,0.0,0.41666666700000005,0.083333333,0.41666666700000005,0.166666667,0.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71,0,0,0,1,0,2,0,26,21294,22887772.77,7.54770318,54.0,19.0,11.5,26.2,30.1,13.1,10.5,2.5,63.9,15.7,7.5,46.1,9.7,16.9,11.6,19.5,15.1,11.7,2.4,3.5,7.1,2.4,3.7,85.2,33.9,0.099,0.085,1.75,0.75,0.51,0.62,0.0555,0.7524,0.4254,0.8028,0.4509,0.0097,0.0518,0.0515,0.0141,0.1456,0.0164,0.1498
70,73,Howard Beach,22,35.97064394,0.684210526,0.0,0.0,0.0,0.15789473699999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052631579000000005,0.10526315800000001,0.0,0.052631579000000005,0.10526315800000001,0.0,0.0,0.15789473699999998,0.0,0.0,0.0,0.0,0.0,0.0,0.052631579000000005,0.0,0.0,0.0,0.15789473699999998,0.15789473699999998,0.052631579000000005,0.052631579000000005,0.0,0.0,0.10526315800000001,0.0,0.0,0.0,0.10526315800000001,0.0,0.0,0.0,73,0,1,0,1,0,0,0,16,28742,64546803.16,6.738916256,54.6,19.1,6.4,25.4,27.0,22.0,19.6,73.2,2.2,2.8,2.2,18.9,9.6,14.1,8.9,8.5,9.5,13.1,2.0,4.6,8.4,4.1,7.0,93.3,14.2,0.129,0.055999999999999994,1.21,0.74,0.16,0.24,0.0227,0.3634,0.439,0.4923,0.2544,0.0036,0.0201,0.0779,0.0012,0.0261,0.0,0.133
71,74,Graniteville,11,31.06060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714300000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714300000002,0.14285714300000002,0.14285714300000002,0.0,0.0,0.0,0.14285714300000002,0.0,0.28571428600000004,0.0,0.428571429,0.0,0.0,0.0,0.28571428600000004,0.0,0.0,0.0,0.14285714300000002,0.0,0.14285714300000002,0.0,0.14285714300000002,0.0,0.14285714300000002,0.0,0.0,0.28571428600000004,0.0,0.0,0.0,0.14285714300000002,74,1,1,0,2,0,0,0,66,30042,89023936.44,6.958250497000001,53.1,27.0,11.3,27.5,25.9,8.3,36.9,23.4,29.4,8.7,1.5,25.2,12.3,17.3,21.1,24.2,8.6,9.5,1.4,3.0,5.9,1.7,3.3,88.7,39.8,0.15,0.09699999999999999,1.69,0.69,0.36,0.74,0.0865,1.0364,0.9165,0.6756,0.3698,0.0161,0.0493,0.0977,0.0022,0.1365,0.01,0.1867
72,75,Hunts Point,21,27.28571429,0.14285714300000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071428571,0.0,0.0,0.071428571,0.0,0.071428571,0.0,0.0,0.428571429,0.0,0.0,0.071428571,0.0,0.0,0.214285714,0.071428571,0.14285714300000002,0.0,0.0,0.0,0.0,0.0,0.071428571,0.0,0.0,0.0,0.0,0.428571429,0.28571428600000004,0.071428571,0.0,0.0,0.214285714,0.0,0.214285714,0.214285714,0.28571428600000004,0.0,0.0,0.214285714,75,0,1,1,5,0,0,4,73,26780,49729963.38,7.2,51.9,29.2,13.5,29.9,18.6,9.0,74.0,1.0,23.3,0.4,1.3,28.2,33.8,41.4,42.7,54.5,18.3,14.9,2.7,7.7,7.9,3.1,5.6,82.7,59.2,0.254,0.19,4.94,2.17,1.44,1.34,0.1934,2.3381,2.8474,1.1981,0.4057,0.0397,0.1254,0.3304,0.0025,0.4313,0.0784,0.231
73,76,Jackson Heights,191,36.55127566,0.15789473699999998,0.0,0.0,0.15789473699999998,0.022556391000000002,0.0,0.030075188,0.0,0.015037594,0.030075188,0.0,0.030075188,0.0,0.015037594,0.030075188,0.0,0.428571429,0.022556391000000002,0.0,0.390977444,0.022556391000000002,0.0,0.037593985,0.082706767,0.067669173,0.0,0.045112782000000004,0.0,0.060150376,0.007518797,0.007518797,0.0,0.007518797,0.0,0.15037594,0.007518797,0.526315789,0.10526315800000001,0.0,0.0,0.09022556400000001,0.082706767,0.030075188,0.127819549,0.22556391,0.0,0.0,0.007518797,76,0,1,0,2,0,1,1,82,105083,47856882.63,7.320261437999999,49.8,19.0,9.7,31.9,26.5,12.8,55.3,16.1,1.8,24.0,2.8,62.0,44.1,23.6,18.4,15.2,9.4,7.7,1.5,2.7,4.8,1.7,3.0,76.7,39.7,0.205,0.08900000000000001,1.6,0.85,0.32,0.29,0.0308,0.6804,0.2737,0.4238,0.212,0.0476,0.0734,0.0553,0.0155,0.1042,0.0547,0.1028
74,77,Jamaica,239,34.70406418,0.313953488,0.029069767000000003,0.0,0.005813953,0.034883721,0.0,0.005813953,0.0,0.023255814,0.0,0.0,0.040697673999999996,0.01744186,0.01744186,0.069767442,0.0,0.058139535,0.052325580999999996,0.0,0.162790698,0.040697673999999996,0.0,0.040697673999999996,0.063953488,0.0,0.0,0.046511628,0.011627907,0.058139535,0.0,0.110465116,0.0,0.034883721,0.0,0.273255814,0.093023256,0.23255814,0.203488372,0.0,0.005813953,0.151162791,0.058139535,0.005813953,0.174418605,0.08720930199999999,0.0,0.0,0.0,77,0,9,2,16,0,1,2,198,135469,131322757.4,6.95825534,52.03871587,26.373869300000003,10.84835793,28.80154943,23.50236955,10.4738538,26.46454244,1.9299610980000002,47.47365449,15.44015384,8.731695812,45.4073921,20.64106844,24.83229374,20.33644081,27.96712237,15.27508434,10.43093475,2.681750068,3.7548922630000003,6.141742391,2.252665185,4.217188434,83.11263979,43.07997402,0.177920513,0.12466806400000001,3.0224675760000004,1.317375636,0.6602188689999999,0.8895654359999999,0.07996144,1.043891549,0.7682230040000001,0.828690048,0.43483759200000005,0.025344627999999998,0.063201675,0.120927287,0.00812108,0.16717412,0.026924435,0.169880676
75,78,Jamaica Estates,19,81.14561404,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.4,0.2,0.0,0.0,0.2,0.1,0.2,0.0,0.1,0.0,0.0,0.0,78,0,0,0,3,0,1,0,15,25818,42789975.42,7.120547945,55.3,19.4,9.6,24.9,29.0,17.2,16.2,22.8,25.2,30.7,5.2,49.0,20.9,13.5,12.8,8.4,7.2,10.0,1.5,3.1,6.3,2.8,4.0,89.0,27.2,0.07,0.07400000000000001,1.37,0.88,0.27,0.15,0.0233,0.341,0.3109,0.4616,0.2643,0.0114,0.0408,0.0346,0.0052,0.0387,0.0213,0.1101
76,79,Kensington,176,36.42775072,0.047619048,0.0,0.0,0.253968254,0.11904761900000001,0.03968254,0.03968254,0.0,0.055555556,0.095238095,0.03968254,0.023809524,0.007936508,0.14285714300000002,0.03968254,0.007936508,0.19047619,0.111111111,0.0,0.24603174600000002,0.079365079,0.0,0.055555556,0.150793651,0.08730158699999999,0.0,0.023809524,0.007936508,0.047619048,0.023809524,0.015873016,0.0,0.063492063,0.007936508,0.206349206,0.095238095,0.523809524,0.301587302,0.023809524,0.0,0.11904761900000001,0.198412698,0.0,0.158730159,0.341269841,0.007936508,0.0,0.023809524,79,0,0,1,0,0,1,1,20,37013,15893305.16,7.645669291,50.5,27.6,9.6,30.4,22.0,10.5,16.2,49.8,6.9,23.3,3.7,44.6,36.3,19.2,25.4,20.9,7.5,9.9,1.7,3.5,7.1,3.1,4.8,84.2,49.2,0.113,0.086,1.06,0.58,0.29,0.22,0.0276,0.7388,0.235,0.5059,0.2548,0.0053,0.1276,0.0922,0.0117,0.054000000000000006,0.0108,0.1419
77,80,Kew Gardens,32,44.46302083,0.15,0.05,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.25,0.0,0.2,0.0,0.5,0.5,0.0,0.0,0.05,0.2,0.1,0.25,0.05,0.0,0.0,0.0,80,2,0,0,2,0,0,0,25,23145,20568333.55,6.178571429,51.0,18.2,7.4,33.8,27.3,13.5,25.1,47.5,6.9,17.9,2.7,42.2,20.9,10.6,11.8,8.9,7.6,9.0,1.8,3.0,4.8,2.2,3.7,90.3,25.4,0.156,0.095,1.05,0.51,0.29,0.14,0.0,0.4723,0.2376,0.4778,0.2492,0.0298,0.0654,0.0738,0.0043,0.0929,0.0324,0.1051
78,81,Kew Gardens Hills,28,43.76598639,0.0,0.0,0.0,0.058823529000000006,0.0,0.0,0.0,0.0,0.058823529000000006,0.0,0.0,0.058823529000000006,0.0,0.0,0.058823529000000006,0.058823529000000006,0.0,0.117647059,0.0,0.176470588,0.0,0.0,0.117647059,0.235294118,0.0,0.058823529000000006,0.058823529000000006,0.0,0.0,0.0,0.117647059,0.0,0.0,0.0,0.294117647,0.117647059,0.529411765,0.117647059,0.058823529000000006,0.0,0.117647059,0.117647059,0.176470588,0.117647059,0.058823529000000006,0.0,0.0,0.0,81,0,0,0,0,0,1,0,68,38081,37888713.92,7.299270073,52.2,23.8,10.8,26.7,25.0,13.6,12.3,52.1,7.2,24.3,4.0,40.2,23.3,12.2,13.8,9.4,8.2,9.2,1.8,2.6,5.8,2.4,3.6,90.6,30.7,0.09699999999999999,0.071,0.84,0.5,0.17,0.16,0.0189,0.33399999999999996,0.2572,0.5002,0.2846,0.0078,0.1037,0.0644,0.0044,0.0394,0.0131,0.113
79,82,Kingsbridge,77,34.85768398,0.0,0.0,0.0,0.21153846199999998,0.115384615,0.0,0.0,0.0,0.115384615,0.019230768999999998,0.0,0.019230768999999998,0.0,0.038461537999999997,0.076923077,0.019230768999999998,0.038461537999999997,0.057692308,0.0,0.115384615,0.019230768999999998,0.0,0.115384615,0.134615385,0.076923077,0.0,0.0,0.0,0.25,0.0,0.153846154,0.0,0.076923077,0.0,0.23076923100000002,0.038461537999999997,0.44230769200000003,0.307692308,0.0,0.0,0.326923077,0.153846154,0.076923077,0.21153846199999998,0.173076923,0.0,0.0,0.115384615,82,2,3,0,4,0,10,3,269,111309,62043297.93,6.948871696,52.76547359,22.26430298,10.77768195,29.83100917,24.11120035,13.13229388,59.16027635,18.20146709,16.35841127,4.356101483,1.95077487,37.33364598,26.415607899999998,24.728468499999998,23.75163194,29.78227726,13.95726401,11.25721011,2.118666954,4.81020223,6.455170741,2.278914553,3.765814085,84.48196013,43.39855088,0.145294576,0.085184792,1.703783342,0.89802343,0.398655904,0.43037148799999997,0.062463925999999996,1.144330628,1.028384006,0.697817162,0.285524923,0.028478271,0.071610841,0.095123111,0.0048211109999999995,0.14462425,0.0359636,0.18048225699999998
80,83,Murray Hill,950,75.87086793,0.0018552879999999999,0.033395176,0.003710575,0.243042672,0.050092764000000005,0.111317254,0.014842301,0.0,0.0,0.040816327,0.00742115,0.009276438,0.0,0.074211503,0.009276438,0.00742115,0.018552876,0.00742115,0.024118737999999997,0.044526902,0.042671614000000004,0.009276438,0.035250464,0.105751391,0.033395176,0.031539889,0.012987013,0.111317254,0.035250464,0.06864564,0.046382189000000004,0.0,0.012987013,0.00742115,0.159554731,0.141001855,0.38218923899999996,0.172541744,0.025974026,0.0018552879999999999,0.105751391,0.116883117,0.0,0.12244898,0.038961038999999996,0.018552876,0.13729128,0.0,83,0,9,0,7,2,0,3,21,47514,14485874.84,5.435483871000001,54.7,8.9,12.8,43.7,21.2,13.5,11.5,63.6,5.0,16.1,3.7,24.3,9.6,4.5,12.5,4.0,5.5,6.4,0.7,1.8,4.0,1.4,2.8,94.3,8.9,0.568,0.13699999999999998,2.02,1.38,0.36,0.4,0.0738,2.2084,2.2884,3.3710000000000004,0.2088,0.0394,0.0532,0.2054,0.0042,0.1821,0.0452,0.1165
81,84,Laurelton,23,37.62173913,0.058823529000000006,0.0,0.0,0.0,0.352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529000000006,0.0,0.0,0.235294118,0.0,0.0,0.058823529000000006,0.0,0.294117647,0.058823529000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41176470600000004,0.235294118,0.235294118,0.41176470600000004,0.0,0.0,0.058823529000000006,0.058823529000000006,0.0,0.117647059,0.058823529000000006,0.0,0.0,0.0,84,0,0,0,1,0,0,0,55,26847,39784921.96,6.95766129,55.9,21.5,9.2,24.9,28.6,15.8,4.4,1.2,90.6,1.1,2.7,36.0,4.6,12.6,5.5,14.5,8.1,10.2,1.5,3.3,6.4,2.4,4.3,89.2,20.2,0.10099999999999999,0.06,1.83,0.72,0.49,0.43,0.0461,0.4159,0.4147,0.7119,0.4748,0.0223,0.0337,0.0307,0.0037,0.1583,0.0186,0.0874
82,85,Long Island City,525,52.49168216,0.042813456,0.122324159,0.01529052,0.256880734,0.11620795099999999,0.088685015,0.01529052,0.006116208000000001,0.0030581040000000003,0.07645259900000001,0.012232416000000001,0.033639143999999996,0.0,0.113149847,0.033639143999999996,0.006116208000000001,0.097859327,0.048929664000000005,0.027522936,0.165137615,0.036697247999999995,0.036697247999999995,0.07645259900000001,0.113149847,0.006116208000000001,0.0,0.235474006,0.048929664000000005,0.055045872,0.006116208000000001,0.085626911,0.009174311999999999,0.01529052,0.006116208000000001,0.131498471,0.033639143999999996,0.547400612,0.226299694,0.0,0.012232416000000001,0.06116208,0.128440367,0.021406728,0.113149847,0.183486239,0.125382263,0.0,0.0030581040000000003,85,0,1,1,6,0,0,0,19,18393,23317033.19,6.685446009,52.7,22.2,12.2,32.1,24.5,8.9,39.1,16.6,23.7,17.6,2.9,38.0,28.8,28.4,34.0,33.4,15.6,10.9,1.8,4.5,5.2,2.4,4.7,81.8,55.0,0.37,0.185,3.29,1.49,0.67,0.96,0.0832,1.5447,1.0899,0.8201,0.4334,0.0354,0.0606,0.1529,0.0127,0.2256,0.0272,0.2215
83,86,Longwood,63,39.06361231,0.066666667,0.0,0.0,0.0,0.04444444400000001,0.0,0.0,0.0,0.066666667,0.0,0.0,0.133333333,0.0,0.0,0.04444444400000001,0.0,0.066666667,0.0,0.0,0.333333333,0.022222222000000003,0.0,0.0,0.133333333,0.066666667,0.0,0.0,0.04444444400000001,0.022222222000000003,0.0,0.0,0.0,0.088888889,0.0,0.066666667,0.022222222000000003,0.2,0.133333333,0.022222222000000003,0.022222222000000003,0.333333333,0.088888889,0.311111111,0.133333333,0.355555556,0.0,0.0,0.04444444400000001,86,1,2,0,3,0,1,4,76,27438,10732451.82,7.310344828,52.0,29.8,12.0,29.0,20.9,8.3,74.5,1.3,22.6,1.0,0.6,31.9,36.0,43.7,38.5,53.6,12.7,14.8,2.8,9.1,8.2,2.7,5.5,83.5,60.1,0.23,0.157,3.39,1.79,0.82,1.21,0.1336,2.3089,2.5539,1.1366,0.2958,0.0289,0.0833,0.1581,0.0109,0.2515,0.0856,0.2475
84,87,Lower East Side,890,76.34563938,0.0,0.18386491600000002,0.011257036000000002,0.47467167,0.03564728,0.0018761729999999999,0.037523452,0.0,0.0,0.125703565,0.018761726,0.033771107,0.0018761729999999999,0.150093809,0.009380863,0.026266417,0.028142589,0.0018761729999999999,0.020637898999999998,0.127579737,0.015009381,0.28517823600000003,0.00750469,0.08630394,0.037523452,0.0,0.168855535,0.056285178,0.127579737,0.12195122,0.097560976,0.037523452,0.018761726,0.003752345,0.106941839,0.015009381,0.630393996,0.052532833,0.005628518000000001,0.0018761729999999999,0.155722326,0.243902439,0.0,0.106941839,0.075046904,0.037523452,0.0,0.0,87,1,0,1,8,0,2,5,108,74835,23297284.25,5.838028168999999,54.1,16.4,9.0,30.0,27.4,17.2,39.3,22.5,9.4,25.4,3.3,31.6,30.9,30.9,28.2,35.5,11.2,18.2,4.1,7.7,12.1,5.0,7.7,90.0,47.3,0.223,0.076,1.76,0.89,0.32,0.6,0.0605,1.1502,1.2408,1.0508,0.2564,0.0373,0.1564,0.109,0.0151,0.2111,0.0488,0.193
85,88,Sheepshead Bay,170,39.39932073,0.056603774,0.0,0.0,0.12264150900000001,0.12264150900000001,0.0,0.028301887,0.09433962300000001,0.0,0.103773585,0.0,0.037735849,0.0,0.018867925,0.0,0.0,0.066037736,0.075471698,0.0,0.09433962300000001,0.08490566,0.0,0.009433961999999999,0.066037736,0.047169811,0.009433961999999999,0.056603774,0.0,0.047169811,0.009433961999999999,0.037735849,0.0,0.0,0.0,0.22641509399999998,0.066037736,0.518867925,0.28301886800000003,0.0,0.009433961999999999,0.198113208,0.14150943400000002,0.0,0.235849057,0.29245283,0.028301887,0.0,0.0,88,3,3,0,10,1,3,0,144,147633,120712628.6,7.410863168,52.29664777,21.46820291,8.10568843,25.67413045,27.91944958,16.87551293,7.351565029,71.75066076,3.463579958,16.11359994,1.320594312,46.34992786,31.43697751,13.98039056,16.29394648,16.96046412,9.28115462,12.0004457,2.9837441489999996,4.759685843,8.498999546,4.383188041,6.396663348,91.97174615,36.70073154,0.184897848,0.094174643,1.49150488,0.860324182,0.311002689,0.193384745,0.02463552,0.5008977,0.368413282,0.455091066,0.282432458,0.009901433000000001,0.100523426,0.11585328,0.005654457,0.02539042,0.006119628,0.147881438
86,89,Inwood,259,41.1356537,0.005617978,0.061797753,0.02247191,0.297752809,0.269662921,0.011235955,0.056179775,0.0,0.005617978,0.06741573,0.016853933,0.056179775,0.011235955,0.196629213,0.06741573,0.005617978,0.08988764,0.09550561800000001,0.0,0.151685393,0.101123596,0.0,0.073033708,0.09550561800000001,0.028089887999999997,0.0,0.286516854,0.005617978,0.08988764,0.078651685,0.393258427,0.0,0.061797753,0.005617978,0.112359551,0.056179775,0.595505618,0.157303371,0.005617978,0.011235955,0.078651685,0.185393258,0.0,0.20224719100000002,0.241573034,0.101123596,0.0,0.005617978,89,0,1,0,2,0,0,2,112,51422,17732688.73,7.713286713,52.2,20.9,10.3,32.0,26.6,10.2,76.0,13.8,7.1,1.5,1.5,48.0,39.9,29.8,26.9,37.4,16.5,10.8,2.2,4.3,5.9,3.1,4.8,82.9,40.9,0.204,0.11900000000000001,1.65,0.88,0.36,0.39,0.0423,0.9638,0.7338,0.5854,0.2817,0.024,0.0337,0.0682,0.0032,0.1877,0.0408,0.1072
87,90,Melrose,10,25.09166667,0.0,0.0,0.28571428600000004,0.428571429,0.0,0.28571428600000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28571428600000004,0.28571428600000004,0.0,0.0,0.0,0.0,0.28571428600000004,0.28571428600000004,0.0,0.0,0.14285714300000002,0.0,0.0,0.0,0.0,0.28571428600000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571428571,0.0,0.0,0.0,0.28571428600000004,0.28571428600000004,0.28571428600000004,0.428571429,0.0,0.0,0.0,0.0,90,0,0,0,8,1,0,2,125,40426,17271780.96,7.119047619,56.1,31.7,11.8,28.3,19.3,8.9,64.5,2.0,31.5,0.6,1.4,30.2,32.3,41.5,40.8,56.1,16.1,15.4,3.1,6.7,9.9,3.1,5.1,83.9,61.0,0.19,0.158,2.97,1.57,0.64,1.37,0.185,2.3088,3.0325,1.2375,0.4315,0.0392,0.1085,0.2028,0.0041,0.3228,0.0841,0.2806
88,91,Middle Village,33,35.36136364,0.13636363599999998,0.0,0.0,0.0,0.454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.181818182,0.045454545,0.0,0.13636363599999998,0.0,0.0,0.045454545,0.0,0.22727272699999998,0.181818182,0.0,0.0,0.045454545,0.0,0.0,0.0,0.0,0.0,0.0,0.22727272699999998,0.0,0.090909091,0.0,0.318181818,0.045454545,0.409090909,0.363636364,0.0,0.045454545,0.13636363599999998,0.181818182,0.045454545,0.13636363599999998,0.090909091,0.0,0.0,0.045454545,91,1,0,0,0,0,1,0,30,38169,57684905.23,7.159041394,52.2,18.3,6.9,27.5,28.4,19.1,17.0,74.1,0.7,7.4,0.7,32.6,17.4,14.9,9.0,4.9,7.9,9.1,1.2,2.8,5.7,2.1,4.3,90.7,18.8,0.149,0.079,0.85,0.57,0.12,0.15,0.0141,0.5395,0.3142,0.3359,0.2758,0.0052,0.0308,0.0774,0.0017,0.0262,0.0105,0.1313
89,92,Midtown,1712,105.2139631,0.053191489,0.131528046,0.005802708,0.166344294,0.034816248,0.001934236,0.008704062,0.0,0.0,0.02901354,0.010638298000000001,0.003868472,0.000967118,0.06769825900000001,0.00967118,0.003868472,0.021276596000000002,0.00483559,0.001934236,0.055125725,0.003868472,0.011605416,0.091876209,0.037717602,0.022243713999999998,0.001934236,0.18955512600000002,0.03384913,0.029980657999999997,0.025145068,0.030947776,0.0,0.007736944,0.01450677,0.051257252999999996,0.042553191,0.411025145,0.050290135,0.001934236,0.0,0.251450677,0.07059961299999999,0.039651837999999995,0.074468085,0.03384913,0.047388781,0.035783366000000004,0.007736944,92,0,6,1,9,0,0,1,59,77303,47580697.81,6.7159079020000005,54.09168338,7.414149516,10.38986456,40.18432014,22.82399648,19.1876693,7.129540897999999,70.49197185,2.668928761,17.41663325,2.392925242,27.84894635,7.204014074,2.659081795,8.83632718,3.54062973,4.776003519,6.940918205,1.1,2.246462621,3.807074758,1.4803060680000002,2.216921724,95.18460862,8.093878633,1.873177134,0.43983254200000005,7.322348292,5.137167638999999,0.924158312,0.20520070399999998,0.015279728999999999,0.6692477579999999,0.511476859,0.494858896,0.203247216,0.034011842,0.053333930999999994,0.079240806,0.003921224,0.205678815,0.056282389,0.092977045
90,93,Midwood,111,35.826029600000005,0.012658228,0.012658228,0.0,0.025316456,0.075949367,0.0,0.06329113900000001,0.012658228,0.037974684,0.075949367,0.012658228,0.012658228,0.0,0.06329113900000001,0.0,0.012658228,0.0,0.101265823,0.0,0.151898734,0.025316456,0.0,0.037974684,0.088607595,0.025316456,0.0,0.0,0.0,0.012658228,0.012658228,0.0,0.0,0.101265823,0.012658228,0.240506329,0.037974684,0.39240506299999994,0.316455696,0.0,0.0,0.18987341800000002,0.215189873,0.012658228,0.18987341800000002,0.22784810100000003,0.0,0.0,0.037974684,93,0,0,0,5,0,1,2,59,72662,53581669.59,7.844573917000001,51.14455699,27.01480967,10.43860753,24.145569899999998,24.12873441,14.22772151,7.804936556,78.70582147,3.263418293,8.798102172,1.4,36.18924197,28.31696347,13.9,22.32974732,21.51987421,8.98911398,10.78911398,2.116835485,3.911898929,7.4,3.62177204,5.58911398,89.95544301,38.39607635,0.084,0.04933671,1.065645592,0.5844556989999999,0.271683548,0.19445569899999998,0.014238863999999999,0.48743207299999997,0.364906355,0.533192314,0.235904191,0.008080254,0.09322064199999999,0.09845013300000001,0.004132658,0.016479497,0.011709116,0.121344941
91,94,Bergen Beach,22,34.40340909,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923077,0.0,0.0,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076923077,0.0,0.0,0.0,0.46153846200000004,0.153846154,0.076923077,0.0,0.0,0.0,0.23076923100000002,0.0,0.076923077,0.076923077,0.0,0.0,0.0,0.0,94,1,0,0,1,0,0,0,41,48103,69463730.92,7.094949495,51.6,24.3,8.5,25.0,27.3,14.9,9.1,70.2,12.3,6.7,1.7,27.5,13.8,9.0,7.7,7.7,9.7,8.0,1.2,2.7,5.1,2.3,3.8,93.1,18.3,0.11800000000000001,0.067,1.37,0.89,0.22,0.14,0.0187,0.4719,0.3062,0.3383,0.2833,0.0042,0.0246,0.0639,0.0014,0.026000000000000002,0.0083,0.1241
92,95,Morningside Heights,315,51.66280423,0.0,0.00617284,0.0,0.290123457,0.135802469,0.0,0.030864198,0.0,0.0,0.12345679,0.024691357999999997,0.00617284,0.012345678999999998,0.117283951,0.00617284,0.00617284,0.018518519,0.043209877,0.0,0.055555556,0.148148148,0.0,0.00617284,0.080246914,0.055555556,0.0,0.055555556,0.00617284,0.04938271599999999,0.0,0.141975309,0.0,0.024691357999999997,0.0,0.209876543,0.012345678999999998,0.580246914,0.25308642,0.0,0.0,0.030864198,0.222222222,0.0,0.12962963,0.04938271599999999,0.012345678999999998,0.0,0.0,95,0,1,0,3,1,1,1,65,55450,20155869.19,7.24137931,55.1,11.8,26.2,30.4,20.3,11.3,22.1,47.7,11.5,15.2,3.5,30.1,12.5,11.7,24.2,10.0,7.3,9.3,1.6,3.4,6.1,2.6,3.5,92.6,17.6,0.18,0.055999999999999994,1.5,0.92,0.31,0.35,0.0258,0.9197,0.8041,0.6832,0.2665,0.0329,0.0715,0.0936,0.0048,0.2083,0.0577,0.1181
